rocket_length_cm,rocket_diameter_cm,total_mass_g,thrust_N,burn_time_s,wind_speed_mps,angle_of_launch_deg,center_of_mass_cm,center_of_pressure_cm,stable,motor_type_A,motor_type_B,motor_type_C,motor_type_D,motor_type_E
99.65,7.23,292.22,7.44,4.41,7.67,64.96,54.96,43.83,0,0,1,0,0,0
80.26,3.25,1261.63,5.02,2.5,2.55,81.4,49.43,47.68,0,0,1,0,0,0
70.05,7.83,740.09,69.21,3.74,7.13,63.98,35.02,35.04,0,0,0,0,0,1
75.02,5.88,675.38,11.3,0.69,6.91,70.11,45.97,32.62,0,0,0,1,0,0
65.36,7.53,1102.99,14.03,0.98,7.02,73.06,29.98,43.82,1,0,0,1,0,0
46.63,2.27,357.29,64.77,4.78,7.46,47.71,19.95,35.44,1,0,0,0,0,1
116.61,9.65,860.12,24.79,1.76,1.31,45.04,74.01,66.03,0,0,0,0,1,0
34.19,2.25,1818.05,5.94,2.55,8.88,53.71,17.0,19.31,1,0,1,0,0,0
31.46,4.68,1111.73,11.3,4.71,1.04,50.18,10.99,18.46,1,0,0,1,0,0
113.35,8.98,1741.37,7.24,1.14,5.33,53.25,53.3,90.16,1,0,1,0,0,0
69.01,9.27,251.4,2.18,4.98,8.69,46.99,37.84,28.98,0,1,0,0,0,0
109.78,7.88,857.38,2.12,0.77,0.17,61.86,50.69,62.94,1,1,0,0,0,0
38.05,8.92,1626.67,10.39,1.28,5.36,48.8,13.22,27.66,1,0,0,1,0,0
70.88,6.07,752.77,11.28,4.13,4.82,74.53,45.72,52.8,1,0,0,1,0,0
117.86,4.89,1514.87,4.66,3.55,6.55,51.56,71.6,57.95,0,1,0,0,0,0
111.08,9.93,588.06,8.01,3.67,3.81,75.57,47.48,61.64,1,0,1,0,0,0
58.15,2.17,1420.62,15.74,0.76,6.46,78.46,35.57,29.2,0,0,0,1,0,0
80.32,9.47,1657.4,33.84,4.19,5.15,69.92,41.58,43.9,1,0,0,0,1,0
60.06,5.39,1593.49,13.33,0.86,8.87,74.92,19.27,38.08,1,0,0,1,0,0
94.99,3.96,918.56,2.83,1.46,0.39,49.76,38.17,60.65,1,1,0,0,0,0
89.22,5.37,1792.81,71.28,2.43,9.25,88.07,58.76,43.64,0,0,0,0,0,1
90.5,3.3,1014.23,34.16,1.84,8.08,74.65,62.99,55.44,0,0,0,0,1,0
43.65,5.88,1937.14,46.88,2.25,5.07,44.92,13.22,22.81,1,0,0,0,0,1
39.19,3.64,1846.04,5.0,1.7,0.49,55.68,22.72,24.74,1,1,0,0,0,0
64.45,6.12,1641.42,17.48,3.99,7.64,77.28,24.32,41.28,1,0,0,1,0,0
38.2,6.13,467.26,9.48,0.94,0.09,87.6,22.29,24.99,1,0,1,0,0,0
115.19,3.74,1085.91,9.39,1.63,4.06,38.99,37.03,47.91,1,0,1,0,0,0
108.39,5.96,1565.1,33.29,1.14,2.69,74.71,73.64,53.68,0,0,0,0,1,0
54.12,4.76,529.34,13.97,1.46,6.87,65.76,37.65,28.7,0,0,0,1,0,0
106.72,6.48,1011.34,3.68,0.71,8.26,58.69,50.08,58.38,1,1,0,0,0,0
86.02,5.52,234.47,9.37,4.89,4.36,89.09,51.53,57.65,1,0,1,0,0,0
53.94,7.72,1058.3,42.72,2.84,8.41,73.66,16.71,35.52,1,0,0,0,0,1
91.33,7.9,1570.62,4.11,4.47,8.73,44.68,49.58,49.97,0,1,0,0,0,0
70.61,3.54,734.82,28.08,4.92,1.17,44.65,37.8,35.61,0,0,0,0,1,0
49.84,6.58,1289.11,34.35,3.64,4.1,77.19,27.27,37.81,1,0,0,0,1,0
59.01,4.06,1081.86,13.13,1.21,3.85,60.07,31.71,29.5,0,0,0,1,0,0
59.31,4.23,659.95,3.06,2.49,4.16,36.86,20.82,26.57,1,1,0,0,0,0
58.85,9.67,1208.28,57.72,1.06,2.73,47.97,36.21,45.83,1,0,0,0,0,1
44.25,5.81,1594.28,52.74,3.72,4.23,61.04,26.8,32.43,1,0,0,0,0,1
76.14,3.33,424.44,7.4,0.81,6.21,78.04,39.66,47.76,1,0,1,0,0,0
50.84,5.43,1288.72,35.32,1.57,6.93,74.71,23.95,36.74,1,0,0,0,1,0
111.08,5.98,848.18,56.58,4.94,9.01,51.72,36.03,61.44,1,0,0,0,0,1
57.09,9.15,360.45,4.44,3.0,3.5,77.59,31.65,40.95,1,1,0,0,0,0
61.93,6.17,776.98,2.54,0.67,8.72,89.97,24.59,25.3,0,1,0,0,0,0
108.99,6.68,1278.5,5.49,2.61,4.35,78.59,35.99,49.29,1,0,1,0,0,0
42.22,7.24,1657.71,16.04,2.57,0.61,37.6,13.3,24.44,1,0,0,1,0,0
67.27,3.75,334.79,3.13,0.95,0.17,84.89,28.51,35.75,1,1,0,0,0,0
67.64,7.22,1655.55,29.3,0.61,6.69,52.65,35.94,45.67,1,0,0,0,1,0
54.56,6.4,971.25,12.63,0.89,0.14,47.68,30.97,24.75,0,0,0,1,0,0
78.32,4.83,1394.06,2.61,1.04,5.04,34.16,25.86,48.78,1,1,0,0,0,0
79.97,4.39,1799.86,6.43,3.43,1.25,34.57,37.45,45.15,1,0,1,0,0,0
113.93,7.86,1794.81,39.9,1.6,4.79,80.56,47.28,46.9,0,0,0,0,1,0
106.71,6.02,749.09,66.86,4.36,2.03,75.79,64.51,66.17,1,0,0,0,0,1
119.55,2.78,451.92,4.0,3.01,9.79,30.82,41.6,64.92,1,1,0,0,0,0
48.93,6.76,923.01,75.87,1.74,6.31,38.65,33.15,30.75,0,0,0,0,0,1
83.41,5.99,1087.12,11.26,1.03,0.33,36.43,47.42,64.2,1,0,0,1,0,0
74.67,7.29,1017.44,6.17,1.4,3.91,87.64,24.56,54.03,1,0,1,0,0,0
71.78,5.13,1871.03,29.39,4.58,9.33,38.5,48.65,39.64,0,0,0,0,1,0
76.91,6.74,780.42,12.16,2.45,0.06,36.84,47.93,55.59,1,0,0,1,0,0
90.71,7.24,1590.43,11.67,1.13,8.97,38.9,62.62,50.37,0,0,0,1,0,0
83.56,3.75,1629.18,4.88,3.65,9.21,54.45,26.37,46.14,1,1,0,0,0,0
65.27,2.36,652.08,16.0,3.87,5.21,88.15,38.03,41.4,1,0,0,1,0,0
33.65,8.31,339.14,17.79,1.04,2.67,76.79,22.68,25.38,1,0,0,1,0,0
62.18,2.31,1257.65,5.36,2.54,2.36,84.34,27.84,43.58,1,0,1,0,0,0
73.29,4.36,1888.26,6.33,1.83,8.44,41.63,48.7,35.12,0,0,1,0,0,0
77.48,4.91,1310.5,3.46,4.23,4.7,83.57,42.2,40.87,0,1,0,0,0,0
76.65,2.82,606.44,18.24,1.99,9.42,76.35,36.55,44.61,1,0,0,1,0,0
109.2,3.7,1023.33,4.5,2.11,0.58,47.2,70.21,82.78,1,1,0,0,0,0
53.86,9.85,833.54,8.81,0.59,8.51,83.36,19.24,41.84,1,0,1,0,0,0
93.67,6.76,460.57,6.88,1.52,5.73,66.49,60.7,42.53,0,0,1,0,0,0
40.39,8.95,474.76,13.61,4.54,2.34,49.79,27.37,31.45,1,0,0,1,0,0
67.14,6.96,860.55,39.04,3.09,7.41,78.85,37.22,31.83,0,0,0,0,1,0
38.99,8.14,1605.95,32.12,2.17,6.73,36.71,19.84,30.23,1,0,0,0,1,0
99.66,7.87,470.0,18.79,4.92,5.68,32.91,56.83,45.6,0,0,0,1,0,0
107.43,5.14,1860.38,3.96,1.33,1.29,65.85,67.45,76.93,1,1,0,0,0,0
33.26,5.51,1460.49,4.83,2.47,2.77,66.19,11.85,17.37,1,1,0,0,0,0
103.59,9.77,1261.95,9.47,1.01,7.61,52.69,68.5,51.86,0,0,1,0,0,0
59.22,3.24,1372.76,13.33,1.33,1.19,33.72,41.26,34.95,0,0,0,1,0,0
107.71,7.16,1146.51,2.49,3.8,9.71,55.34,54.83,80.05,1,1,0,0,0,0
74.86,4.72,263.26,3.36,2.66,0.4,75.34,46.34,41.78,0,1,0,0,0,0
112.91,2.67,1259.91,16.82,3.56,0.46,37.09,49.96,77.15,1,0,0,1,0,0
51.98,4.03,380.0,2.6,2.1,9.94,87.39,25.45,23.8,0,1,0,0,0,0
85.29,6.57,1375.2,69.26,2.73,4.01,54.32,28.1,65.57,1,0,0,0,0,1
46.21,6.14,1647.92,8.38,4.91,7.19,57.14,29.18,23.73,0,0,1,0,0,0
94.75,7.54,666.33,37.38,1.59,8.59,71.18,42.17,67.35,1,0,0,0,1,0
32.6,4.64,523.35,6.61,3.47,8.72,43.85,20.18,14.79,0,0,1,0,0,0
107.6,3.47,1395.11,18.67,2.7,3.54,60.18,69.93,77.35,1,0,0,1,0,0
33.98,4.56,1040.0,29.17,2.35,4.32,47.37,21.41,15.01,0,0,0,0,1,0
63.08,9.41,1654.58,4.17,1.95,8.7,52.53,41.84,38.86,0,1,0,0,0,0
81.9,7.94,1708.57,48.96,4.57,7.31,51.58,54.38,56.36,1,0,0,0,0,1
104.2,6.08,335.86,2.71,4.05,2.07,43.19,71.58,70.62,0,1,0,0,0,0
107.04,5.76,474.94,2.24,3.33,3.0,42.51,66.04,54.16,0,1,0,0,0,0
111.62,7.37,1671.54,7.15,2.47,3.15,44.83,65.56,52.14,0,0,1,0,0,0
42.5,4.93,274.47,73.87,1.0,6.87,88.22,17.08,33.78,1,0,0,0,0,1
59.22,8.07,1423.8,37.34,1.22,8.88,39.48,25.78,26.66,0,0,0,0,1,0
96.08,9.01,1012.2,5.19,2.6,1.95,33.12,62.91,66.62,1,0,1,0,0,0
76.25,8.33,219.26,11.81,2.12,1.63,61.97,46.85,41.0,0,0,0,1,0,0
58.96,4.97,675.06,49.27,4.81,2.44,52.31,34.83,40.28,1,0,0,0,0,1
105.82,8.99,627.63,23.61,1.61,5.86,55.97,66.89,71.11,1,0,0,0,1,0
69.76,4.73,1039.54,32.79,1.49,8.51,69.11,28.09,42.01,1,0,0,0,1,0
113.45,3.82,779.11,6.82,1.3,1.85,50.86,54.58,85.6,1,0,1,0,0,0
102.55,5.95,643.36,69.44,3.7,8.82,41.65,31.73,63.92,1,0,0,0,0,1
78.71,6.14,341.46,12.01,4.72,9.42,47.74,24.16,40.28,1,0,0,1,0,0
109.16,4.56,561.29,38.85,3.61,4.4,51.34,54.28,74.75,1,0,0,0,1,0
30.92,2.6,1227.0,5.03,1.8,8.07,89.89,20.74,21.15,0,0,1,0,0,0
92.65,6.91,688.12,6.2,1.18,5.0,71.62,35.0,70.33,1,0,1,0,0,0
111.57,2.7,1491.78,16.32,1.58,8.54,74.87,40.73,82.54,1,0,0,1,0,0
41.42,5.63,1927.37,42.84,3.27,5.23,63.1,28.09,30.78,1,0,0,0,0,1
99.64,3.38,1907.75,9.67,1.82,8.72,81.89,41.85,64.02,1,0,1,0,0,0
113.85,5.31,532.91,52.17,2.74,6.34,56.59,43.92,65.13,1,0,0,0,0,1
105.04,9.02,1641.56,46.28,2.53,5.41,39.28,64.76,52.19,0,0,0,0,0,1
32.67,9.12,406.24,23.33,1.78,7.41,63.74,14.32,19.72,1,0,0,0,1,0
40.59,5.45,1827.84,12.49,3.23,1.47,65.98,22.95,21.2,0,0,0,1,0,0
95.53,8.09,1047.39,3.34,1.37,3.47,76.39,47.22,70.12,1,1,0,0,0,0
53.04,7.85,1541.1,19.34,3.69,8.37,72.45,25.95,21.7,0,0,0,1,0,0
111.39,3.15,1675.94,45.14,3.1,1.13,56.71,38.65,70.62,1,0,0,0,0,1
66.88,9.89,1620.05,35.11,2.06,8.29,71.46,44.21,53.29,1,0,0,0,1,0
62.5,3.62,1933.16,5.6,4.74,7.4,88.15,22.12,37.69,1,0,1,0,0,0
34.23,6.96,1711.14,53.74,3.87,2.95,47.46,13.9,20.16,1,0,0,0,0,1
95.73,4.85,451.03,5.39,4.11,4.84,81.05,31.03,73.28,1,0,1,0,0,0
32.77,7.74,1060.71,3.55,3.65,3.35,35.77,16.84,14.04,0,1,0,0,0,0
53.63,8.93,643.42,6.64,1.2,0.7,37.26,22.1,38.91,1,0,1,0,0,0
72.81,3.3,757.2,56.13,0.75,3.37,63.61,49.8,34.14,0,0,0,0,0,1
51.52,2.85,947.13,27.87,3.73,7.92,70.61,23.94,32.05,1,0,0,0,1,0
36.87,3.55,1935.77,2.63,2.66,3.44,68.36,25.12,22.64,0,1,0,0,0,0
36.43,9.85,1770.01,53.12,1.63,6.92,76.31,11.11,15.3,1,0,0,0,0,1
95.02,7.96,734.42,69.34,4.87,7.73,44.41,40.04,41.41,0,0,0,0,0,1
70.09,8.05,716.76,28.17,4.92,9.82,44.43,41.02,46.55,1,0,0,0,1,0
87.97,9.03,1131.37,7.71,1.7,3.08,77.87,56.44,45.1,0,0,1,0,0,0
114.33,6.05,1846.25,3.98,2.61,3.94,76.25,64.77,74.69,1,1,0,0,0,0
32.17,2.02,1415.3,25.15,0.53,4.91,79.1,20.16,25.08,1,0,0,0,1,0
58.9,6.52,789.46,29.75,4.62,5.28,65.98,26.46,31.97,1,0,0,0,1,0
99.19,7.23,765.71,17.04,1.53,0.4,72.1,54.42,64.4,1,0,0,1,0,0
36.07,6.46,1123.87,76.95,0.77,1.93,52.55,23.97,28.13,1,0,0,0,0,1
97.17,9.94,1649.3,12.41,2.73,5.51,57.57,55.49,44.4,0,0,0,1,0,0
101.34,9.63,521.89,19.31,1.83,3.88,72.47,50.24,62.73,1,0,0,1,0,0
104.08,3.29,1031.77,13.71,1.94,2.63,80.15,72.03,69.93,0,0,0,1,0,0
40.56,6.8,1490.52,70.89,2.59,6.91,49.99,21.83,27.59,1,0,0,0,0,1
76.28,6.47,1503.03,58.45,2.43,9.74,44.39,27.93,41.43,1,0,0,0,0,1
106.6,7.33,1314.36,28.0,3.02,9.5,36.48,43.34,81.74,1,0,0,0,1,0
102.32,8.43,1499.91,9.37,0.95,5.59,67.58,61.15,65.13,1,0,1,0,0,0
53.36,3.73,1671.17,68.08,1.22,1.11,66.59,35.95,34.91,0,0,0,0,0,1
76.71,7.66,577.95,14.06,4.29,1.3,40.01,32.41,60.73,1,0,0,1,0,0
107.55,5.86,1855.25,25.23,4.92,7.8,55.58,42.91,74.9,1,0,0,0,1,0
51.1,9.81,1441.26,8.1,4.7,7.23,55.66,33.75,35.61,1,0,1,0,0,0
40.69,4.09,1249.61,22.05,4.68,1.96,65.82,12.33,27.37,1,0,0,0,1,0
107.15,6.71,1570.66,29.66,3.9,3.66,36.97,41.31,49.97,1,0,0,0,1,0
91.47,9.57,1235.23,3.91,2.21,2.01,46.36,59.08,64.37,1,1,0,0,0,0
59.94,7.61,1949.13,4.49,1.1,1.19,70.17,39.89,41.19,0,1,0,0,0,0
72.17,8.03,837.38,41.7,1.05,9.71,73.16,41.07,57.17,1,0,0,0,0,1
95.39,2.43,1415.92,51.07,1.74,8.04,41.18,36.96,67.78,1,0,0,0,0,1
75.53,8.41,1286.91,55.07,4.64,8.31,55.32,35.81,48.33,1,0,0,0,0,1
100.25,6.48,1823.87,9.29,0.91,5.8,73.59,54.86,66.29,1,0,1,0,0,0
78.59,7.05,1952.77,8.55,1.62,2.51,36.57,45.39,40.04,0,0,1,0,0,0
72.83,9.18,818.2,3.6,2.67,7.38,72.27,45.71,45.55,0,1,0,0,0,0
51.93,3.44,1942.16,7.82,4.73,7.58,33.37,19.11,29.32,1,0,1,0,0,0
31.07,4.09,1103.09,24.8,2.83,5.76,83.97,17.33,23.15,1,0,0,0,1,0
50.57,3.35,877.2,61.07,3.84,0.03,80.24,30.09,38.29,1,0,0,0,0,1
61.0,2.59,1082.38,41.71,3.92,3.13,50.61,20.15,34.44,1,0,0,0,0,1
30.78,8.49,256.29,17.7,4.19,8.05,53.94,19.06,18.04,0,0,0,1,0,0
56.14,9.34,366.65,14.2,0.58,1.28,36.27,21.77,36.65,1,0,0,1,0,0
56.96,9.19,1219.0,70.71,0.9,6.97,61.27,25.97,34.68,1,0,0,0,0,1
80.38,8.71,1727.19,8.35,4.62,4.07,31.06,34.74,54.42,1,0,1,0,0,0
82.46,4.39,302.52,31.62,4.08,7.62,38.42,38.19,45.82,1,0,0,0,1,0
99.91,3.7,375.65,16.1,4.55,8.06,51.63,41.83,66.35,1,0,0,1,0,0
51.68,8.26,1171.02,5.81,1.71,5.05,70.46,30.75,38.11,1,0,1,0,0,0
83.39,7.08,1663.26,22.66,2.63,2.61,43.43,53.8,58.43,1,0,0,0,1,0
66.02,2.91,1971.31,59.03,1.75,6.77,33.44,32.01,45.0,1,0,0,0,0,1
46.31,4.44,1941.93,3.32,1.12,6.44,40.98,22.85,29.34,1,1,0,0,0,0
42.22,6.0,1762.56,9.47,1.36,7.65,35.19,17.82,22.87,1,0,1,0,0,0
113.05,5.0,389.17,14.64,4.25,5.69,38.16,63.97,47.76,0,0,0,1,0,0
111.47,2.74,1220.8,9.43,1.5,5.66,46.45,60.83,83.87,1,0,1,0,0,0
81.87,6.2,360.54,6.03,3.19,1.42,72.69,41.72,43.53,1,0,1,0,0,0
117.86,7.04,1865.33,6.4,4.54,0.55,62.29,46.74,83.94,1,0,1,0,0,0
78.0,9.75,1040.57,11.08,3.78,1.32,47.55,24.0,61.23,1,0,0,1,0,0
46.3,6.13,1105.12,2.26,2.78,6.15,58.05,29.57,19.94,0,1,0,0,0,0
46.7,6.64,384.62,61.5,2.04,5.83,68.76,26.33,23.99,0,0,0,0,0,1
104.82,4.62,1180.16,18.75,3.71,7.77,51.39,35.47,50.05,1,0,0,1,0,0
40.87,7.67,767.39,3.78,3.94,3.59,73.41,21.61,31.35,1,1,0,0,0,0
43.26,6.0,624.28,34.33,2.96,2.79,30.71,21.62,18.85,0,0,0,0,1,0
33.74,2.59,1720.66,43.04,3.11,2.06,48.21,18.24,16.66,0,0,0,0,0,1
54.4,4.62,250.99,8.77,4.93,3.06,81.41,34.86,34.96,0,0,1,0,0,0
111.47,7.61,1498.12,63.45,3.31,7.72,84.1,72.8,53.35,0,0,0,0,0,1
52.19,8.75,1198.49,4.97,1.68,7.47,76.04,33.62,28.21,0,1,0,0,0,0
68.91,2.05,1986.81,7.12,1.41,0.84,68.34,47.61,51.25,1,0,1,0,0,0
87.81,2.45,438.05,2.07,1.86,5.4,89.68,55.23,38.41,0,1,0,0,0,0
82.89,2.5,1174.02,29.65,4.88,8.91,57.64,57.56,41.24,0,0,0,0,1,0
48.82,3.05,1886.06,14.56,2.82,7.64,77.16,27.58,20.12,0,0,0,1,0,0
50.86,4.86,1936.09,4.79,3.42,6.33,75.67,23.09,40.07,1,1,0,0,0,0
54.21,8.92,1191.41,4.17,3.35,5.2,85.26,22.2,23.85,1,1,0,0,0,0
105.62,9.98,831.17,3.32,1.42,6.48,61.32,61.08,78.64,1,1,0,0,0,0
106.26,7.69,1360.49,2.12,3.0,8.06,46.24,31.97,46.25,1,1,0,0,0,0
37.5,7.72,660.58,46.79,1.49,2.8,81.12,15.32,28.99,1,0,0,0,0,1
40.69,2.58,288.26,50.29,2.14,7.51,81.77,14.44,31.08,1,0,0,0,0,1
31.26,2.46,816.26,3.14,3.48,7.55,44.28,16.7,16.78,0,1,0,0,0,0
83.24,7.33,1644.37,10.93,4.92,3.39,51.28,43.87,50.67,1,0,0,1,0,0
117.24,6.04,673.76,28.94,3.78,6.76,80.71,35.7,47.38,1,0,0,0,1,0
117.89,6.03,1723.21,3.7,0.85,1.65,84.25,78.88,67.22,0,1,0,0,0,0
59.37,6.66,1813.92,10.41,3.17,3.53,50.73,30.19,43.68,1,0,0,1,0,0
62.57,5.2,1660.18,42.36,0.73,9.2,40.6,37.8,44.82,1,0,0,0,0,1
98.42,5.97,1537.21,51.47,1.91,4.4,83.56,54.31,42.45,0,0,0,0,0,1
90.08,2.39,737.54,31.7,3.77,6.19,54.19,36.92,58.52,1,0,0,0,1,0
65.36,9.1,1948.23,29.27,1.92,9.06,46.6,34.07,44.93,1,0,0,0,1,0
45.02,2.29,1773.03,2.73,0.99,3.35,34.23,14.28,33.59,1,1,0,0,0,0
78.21,8.1,431.84,4.61,4.01,8.87,33.76,51.89,40.39,0,1,0,0,0,0
32.26,6.49,1023.1,19.01,2.57,6.34,46.14,18.05,21.79,1,0,0,1,0,0
107.02,6.61,341.92,11.5,4.82,9.24,64.79,33.23,44.83,1,0,0,1,0,0
53.89,5.56,1573.39,17.07,4.91,5.69,44.4,35.88,32.77,0,0,0,1,0,0
90.74,8.04,687.19,32.86,2.26,5.26,67.77,52.75,49.96,0,0,0,0,1,0
82.09,8.13,1943.33,4.08,1.59,7.11,48.39,56.3,34.26,0,1,0,0,0,0
108.14,6.05,1334.32,5.52,3.6,5.52,71.96,51.1,67.6,1,0,1,0,0,0
115.95,4.53,1402.41,3.56,2.86,7.43,70.72,59.51,63.73,1,1,0,0,0,0
48.43,2.22,852.67,5.86,0.68,7.28,82.94,14.72,19.51,1,0,1,0,0,0
47.53,9.67,1911.96,58.57,1.76,3.99,40.63,30.17,19.36,0,0,0,0,0,1
66.83,6.04,1433.35,53.2,4.7,2.08,82.25,37.18,39.43,1,0,0,0,0,1
88.07,8.07,432.76,39.45,2.47,5.15,53.39,28.98,57.47,1,0,0,0,1,0
58.67,8.84,637.33,7.24,3.14,1.95,88.94,32.47,28.29,0,0,1,0,0,0
44.01,2.3,596.49,8.72,4.31,8.88,71.05,17.02,18.98,1,0,1,0,0,0
81.31,2.78,1687.42,3.43,0.9,9.86,89.92,35.33,59.89,1,1,0,0,0,0
74.58,2.73,985.65,8.79,4.92,5.11,80.89,37.2,54.45,1,0,1,0,0,0
61.97,3.48,409.95,13.24,4.91,9.31,41.06,25.62,40.94,1,0,0,1,0,0
46.06,3.48,1354.67,4.81,4.28,3.9,30.14,24.57,35.75,1,1,0,0,0,0
40.92,4.23,1481.22,46.85,3.4,9.24,85.99,19.11,22.45,1,0,0,0,0,1
75.63,4.23,1426.16,16.31,4.77,5.75,34.12,31.46,37.53,1,0,0,1,0,0
82.11,5.08,1415.13,11.75,1.88,6.22,56.64,55.58,50.42,0,0,0,1,0,0
95.19,2.32,381.34,4.09,1.75,1.27,32.49,36.93,74.6,1,1,0,0,0,0
90.25,2.02,352.33,16.03,4.51,5.79,53.58,39.72,66.17,1,0,0,1,0,0
66.0,6.39,1949.44,33.64,1.11,6.82,61.41,41.1,35.57,0,0,0,0,1,0
67.7,3.05,581.46,73.86,1.08,4.43,83.0,25.38,40.68,1,0,0,0,0,1
52.31,4.9,270.64,13.32,3.6,4.83,46.54,25.9,31.51,1,0,0,1,0,0
117.57,7.75,825.71,2.76,0.53,9.82,72.98,62.13,82.34,1,1,0,0,0,0
98.74,5.92,1856.48,8.16,4.16,4.22,72.18,56.23,46.89,0,0,1,0,0,0
90.66,9.46,1949.99,14.18,0.7,1.74,33.95,54.44,51.24,0,0,0,1,0,0
45.7,3.45,788.56,6.43,2.54,8.23,33.37,31.75,29.33,0,0,1,0,0,0
63.0,5.16,547.06,4.48,0.91,9.31,50.92,31.72,25.49,0,1,0,0,0,0
93.12,8.3,1719.64,8.19,0.79,4.63,56.65,42.28,50.13,1,0,1,0,0,0
112.08,9.31,891.84,29.2,1.81,2.13,40.25,35.45,75.48,1,0,0,0,1,0
34.6,7.36,1973.08,57.89,4.03,1.41,85.82,11.58,15.08,1,0,0,0,0,1
64.32,5.93,543.01,39.3,4.2,3.15,42.57,19.41,35.76,1,0,0,0,1,0
88.25,2.11,1939.4,38.91,3.37,6.1,86.7,40.33,62.82,1,0,0,0,1,0
110.1,3.56,1497.42,35.98,3.04,2.76,76.64,62.8,64.45,1,0,0,0,1,0
79.89,2.99,1654.15,5.59,4.83,6.93,42.69,27.19,52.33,1,0,1,0,0,0
62.46,4.29,1909.85,22.1,4.18,3.53,78.51,26.97,38.9,1,0,0,0,1,0
96.33,8.75,1198.83,56.43,1.62,7.01,85.32,60.57,58.66,0,0,0,0,0,1
69.22,2.27,1109.27,22.69,1.63,5.17,61.42,39.99,28.75,0,0,0,0,1,0
47.44,5.98,1621.54,12.83,3.8,9.48,73.1,20.4,26.63,1,0,0,1,0,0
108.89,2.15,387.49,8.06,1.76,3.9,83.43,45.08,59.68,1,0,1,0,0,0
69.92,9.9,1087.95,42.4,4.39,5.45,79.2,44.48,31.61,0,0,0,0,0,1
99.4,9.69,1127.99,5.8,2.37,2.72,43.99,62.4,40.89,0,0,1,0,0,0
115.99,5.11,1191.64,63.57,1.53,3.48,85.02,80.23,54.45,0,0,0,0,0,1
69.45,8.91,1857.86,5.25,2.39,3.25,65.24,33.19,49.61,1,0,1,0,0,0
90.05,3.19,919.76,72.82,2.37,1.49,59.32,61.5,53.53,0,0,0,0,0,1
49.89,6.17,1293.74,6.48,2.33,3.84,50.0,16.91,36.71,1,0,1,0,0,0
52.46,3.37,391.92,12.74,4.09,0.43,89.85,29.32,31.2,1,0,0,1,0,0
74.08,5.97,357.98,9.79,1.35,5.02,38.17,33.77,45.3,1,0,1,0,0,0
47.28,9.24,1552.74,18.7,4.35,3.79,47.05,31.58,34.08,1,0,0,1,0,0
103.06,7.98,437.2,42.28,4.41,3.35,64.08,71.33,47.89,0,0,0,0,0,1
101.17,8.69,1233.97,38.98,0.8,9.01,77.59,35.47,63.35,1,0,0,0,1,0
102.25,2.34,526.99,6.09,0.73,4.42,40.81,66.06,62.72,0,0,1,0,0,0
51.0,8.75,700.39,10.84,1.91,0.81,39.76,15.38,25.05,1,0,0,1,0,0
58.5,4.99,1219.53,17.81,4.75,1.85,39.49,38.13,28.88,0,0,0,1,0,0
113.73,3.54,1430.25,14.5,2.46,2.56,79.62,40.5,60.32,1,0,0,1,0,0
46.1,8.66,1239.02,31.16,1.61,2.4,36.82,29.92,18.5,0,0,0,0,1,0
61.39,4.66,522.96,9.91,2.83,7.3,70.51,42.78,43.29,0,0,1,0,0,0
53.96,2.24,1746.44,16.18,1.53,0.45,48.41,29.11,34.62,1,0,0,1,0,0
53.93,3.28,1142.56,2.01,1.18,2.53,69.67,34.41,24.53,0,1,0,0,0,0
41.52,2.51,1761.39,2.25,4.58,8.71,46.44,22.66,29.35,1,1,0,0,0,0
40.54,3.61,1127.65,26.61,3.34,2.56,75.1,23.68,25.25,1,0,0,0,1,0
72.55,2.65,1496.48,18.98,4.73,3.97,61.18,46.45,48.52,1,0,0,1,0,0
112.8,5.12,1648.49,58.44,2.76,1.18,42.95,62.15,45.69,0,0,0,0,0,1
32.52,3.11,1442.8,26.01,1.15,1.93,81.05,19.04,13.74,0,0,0,0,1,0
35.32,5.42,1043.9,38.71,4.04,1.44,88.32,17.77,20.77,1,0,0,0,1,0
38.05,5.86,1433.52,11.03,3.07,9.48,73.11,22.1,18.62,0,0,0,1,0,0
82.4,9.63,291.2,16.96,4.29,5.67,45.72,40.37,54.19,1,0,0,1,0,0
70.7,3.11,1045.57,5.53,1.29,5.84,69.89,25.3,43.64,1,0,1,0,0,0
56.9,4.04,729.53,10.03,1.12,2.34,79.44,27.39,43.26,1,0,0,1,0,0
82.13,3.3,479.39,11.61,2.26,2.41,61.4,52.23,64.12,1,0,0,1,0,0
57.27,8.87,868.39,63.94,4.25,2.11,55.76,37.13,43.07,1,0,0,0,0,1
69.98,3.38,883.38,7.07,4.69,4.87,42.98,24.49,46.04,1,0,1,0,0,0
89.49,4.42,1961.71,5.59,1.91,9.49,32.67,32.7,47.64,1,0,1,0,0,0
90.91,2.03,1398.07,49.72,4.78,9.36,50.78,38.57,46.69,1,0,0,0,0,1
59.43,8.51,1135.7,3.49,3.7,5.44,67.35,26.58,33.29,1,1,0,0,0,0
80.37,6.21,1474.88,12.5,0.67,9.9,82.21,26.98,63.95,1,0,0,1,0,0
35.29,7.0,223.8,32.86,4.73,6.22,59.98,15.69,27.0,1,0,0,0,1,0
118.83,4.86,284.5,11.6,4.8,7.23,30.58,35.85,62.77,1,0,0,1,0,0
