,length,diameter,mass,motor_thrust,burn_time,cg,cp,material,wind_speed,temperature,humidity,stable
222,77.41778816415074,3.535004152647915,1403.7486296261882,124.43244743511146,1.4950789003103861,35.43467062723549,53.89712636764277,0,25.616514402909782,22.80182716508263,42.08564497400605,0
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
5,44.04,3.56,1395.5,119.1,1.97,23.42,36.6,0,24.7,33.8,56.0,0
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
7,107.96,7.81,510.8,104.6,2.35,61.52,79.22,0,3.7,29.6,21.4,1
171,31.49,3.62,1283.7,177.0,2.37,18.78,20.6,1,3.7,25.7,73.8,1
234,74.69606381317558,8.326530837054014,825.5463312291332,91.16263078265145,1.2640628442389592,38.15283969206247,59.7919545065307,0,24.698021062356755,33.60465652553194,42.83271269181661,0
107,98.0,5.6,1322.5,171.5,1.18,54.06,82.37,2,29.2,11.3,21.3,0
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
208,75.81649574750872,4.140687478973578,897.4726086232063,69.20899924225587,1.9460201667037071,39.863024376745685,64.83702686063873,1,17.843599696902352,35.009279639298164,51.300614685159275,0
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
76,99.41,8.69,573.8,66.8,1.93,47.41,66.86,1,25.0,38.3,45.7,0
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
10,31.85,7.07,819.3,55.9,2.47,14.15,23.18,2,5.5,24.4,28.9,0
94,99.39,4.33,963.7,67.2,1.84,44.34,83.51,1,28.8,12.1,69.7,0
155,51.78,7.68,903.5,169.1,1.27,28.51,44.64,0,14.4,14.8,43.4,1
235,69.53821522927869,6.832728647789929,1179.690930521407,123.1363575656083,1.9363630366022653,36.41365546823029,53.878201069059,1,22.66363921615996,20.336379288672592,41.07276340469281,0
69,118.82,5.41,1463.2,92.8,2.39,54.35,81.69,0,19.4,13.2,22.7,1
168,33.67,4.77,1404.2,101.3,1.63,13.51,22.02,2,7.0,30.6,38.7,1
15,46.51,5.04,948.4,188.1,1.54,27.21,30.99,1,12.7,14.0,69.5,1
67,102.2,8.07,1368.6,74.1,0.86,43.14,76.03,2,23.2,29.8,20.8,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
47,76.81,9.78,1253.4,151.9,2.49,31.1,46.84,2,9.4,34.3,71.2,1
183,108.96,9.2,828.8,101.9,0.65,63.89,73.81,0,5.8,13.7,41.8,1
63,62.11,6.87,1083.4,85.6,1.38,30.03,45.75,1,24.6,23.3,27.9,0
186,103.55,5.33,575.9,137.5,1.88,55.67,86.16,2,22.6,33.4,38.8,0
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
189,51.77,8.74,651.9,192.1,2.14,28.04,38.11,1,12.9,29.9,71.4,1
75,95.61,6.76,1493.0,197.4,0.81,46.42,60.38,1,13.3,39.1,42.3,1
138,62.73,6.58,950.5,115.9,0.74,31.12,39.0,0,11.9,13.2,72.3,1
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
88,109.85,5.36,1450.4,165.4,0.7,65.72,67.0,2,10.9,16.8,34.2,1
17,77.23,8.35,828.7,91.5,1.3,39.66,62.1,0,24.5,33.7,42.4,0
18,68.88,7.72,1172.5,170.9,0.61,40.16,54.85,2,11.2,27.5,27.3,1
214,32.47595498593304,7.125486314542542,817.357978991011,57.691745573769566,2.3740549144368557,14.43667929180313,23.61059692014785,1,6.754221901638694,24.862385954521177,30.021285939713856,0
54,83.81,4.6,611.2,114.7,0.91,50.25,67.52,0,4.3,24.9,62.4,1
101,87.28,6.95,1036.1,57.8,0.55,51.83,76.88,0,0.0,13.4,31.5,0
117,46.79,4.63,1310.6,194.8,2.4,26.93,38.34,1,18.3,30.3,67.5,1
209,107.51647499222803,8.210664742135041,1192.3082351599421,86.38554265108364,1.34,61.53156198551319,82.47962627378084,0,19.47442069370217,30.407657800454192,76.8933525786496,0
153,74.05,4.56,1060.9,100.2,2.33,39.69,60.54,0,28.0,36.3,40.6,0
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
107,98.0,5.6,1322.5,171.5,1.18,54.06,82.37,2,29.2,11.3,21.3,0
114,87.01,8.93,545.2,102.3,1.6,45.12,64.01,1,7.7,14.9,33.6,1
28,83.32,9.3,850.9,55.5,1.98,38.65,74.59,2,10.8,21.1,58.3,0
58,34.07,7.21,556.3,146.9,1.63,16.9,21.1,1,13.3,36.7,74.6,1
124,50.51,9.71,1338.3,136.2,1.35,26.82,45.09,2,11.4,17.8,59.9,1
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
106,66.93,6.86,1410.9,98.4,2.13,32.08,54.5,0,3.6,14.7,31.0,1
42,33.09,9.45,874.3,81.7,0.86,15.35,27.51,1,7.1,38.7,55.2,1
79,40.43,8.67,1023.1,179.8,0.94,23.85,30.31,1,19.2,22.4,29.4,1
193,86.98,8.55,845.7,141.7,1.68,45.59,65.75,0,8.0,15.0,79.3,1
161,86.91,7.68,713.0,96.8,1.71,37.0,57.64,1,9.5,15.8,46.5,1
7,107.96,7.81,510.8,104.6,2.35,61.52,79.22,0,3.7,29.6,21.4,1
140,116.62,6.7,1454.1,119.4,1.05,65.88,78.99,0,18.8,12.8,65.5,1
105,52.44,9.84,662.6,198.5,2.29,22.8,45.17,0,11.5,28.5,78.0,1
7,107.96,7.81,510.8,104.6,2.35,61.52,79.22,0,3.7,29.6,21.4,1
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
95,74.44,6.89,853.4,141.6,0.91,32.4,49.13,1,19.0,38.8,67.3,1
227,86.1016633110989,6.968929255664932,626.7064460615996,95.93066425217226,0.8964657076119261,43.54806618152011,64.7556345394567,0,26.89937650203502,34.826923264382394,33.230561148168476,0
93,80.51,5.84,688.1,86.4,1.29,40.46,64.96,1,2.7,17.8,43.6,1
64,55.28,9.2,1462.2,65.3,1.3,26.77,33.36,0,18.1,11.4,43.9,0
170,90.98,4.16,1014.0,66.6,1.83,47.62,81.1,1,23.3,26.2,31.8,0
38,91.58,7.7,1206.2,90.4,1.66,37.83,81.55,2,23.0,34.3,78.8,0
80,107.68,9.29,1129.4,172.6,0.96,60.01,84.58,2,8.1,26.5,71.2,1
186,103.55,5.33,575.9,137.5,1.88,55.67,86.16,2,22.6,33.4,38.8,0
83,35.72,4.11,1127.6,150.3,0.71,20.57,21.54,0,6.9,22.7,53.7,1
87,87.38,7.03,781.0,92.0,0.98,37.87,61.62,2,11.4,33.5,25.2,1
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
43,111.84,5.91,870.6,99.1,2.42,58.74,95.45,0,26.1,14.0,61.9,0
136,76.69,9.06,1349.6,108.9,0.54,43.73,50.6,0,11.7,26.2,49.8,1
164,38.13,9.62,850.6,55.0,1.08,16.48,31.26,1,20.0,19.3,25.6,0
73,103.39,9.44,1391.1,128.7,1.32,41.73,63.26,2,10.3,23.9,67.2,1
35,102.76,8.2,1201.0,117.1,1.34,55.41,73.02,0,25.5,35.9,77.0,0
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
155,51.78,7.68,903.5,169.1,1.27,28.51,44.64,0,14.4,14.8,43.4,1
169,83.18,3.95,848.3,173.2,1.45,38.05,55.84,2,2.4,21.3,58.6,1
170,90.98,4.16,1014.0,66.6,1.83,47.62,81.1,1,23.3,26.2,31.8,0
212,52.99671989761016,8.599218174805685,627.0956340669512,89.70482274012589,2.072524962598477,27.673276067694218,35.904773823602845,0,14.221712417305586,24.606819748004064,23.418344988195937,0
215,46.48973928275433,5.236954780256937,1183.2728622270934,127.36520301969507,1.618477390128469,22.398688077602607,35.04416253429744,1,22.95380652467883,18.736104286898268,43.277952979345145,0
169,83.18,3.95,848.3,173.2,1.45,38.05,55.84,2,2.4,21.3,58.6,1
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
65,78.84,8.31,874.9,72.9,1.62,43.17,49.02,2,10.1,11.1,75.4,0
54,83.81,4.6,611.2,114.7,0.91,50.25,67.52,0,4.3,24.9,62.4,1
199,100.19,8.4,540.9,188.4,1.39,42.68,81.36,2,7.0,31.7,78.8,1
175,45.69,5.57,1449.5,72.5,1.02,23.21,39.35,0,8.3,10.3,30.0,0
90,40.76,3.7,955.7,98.6,1.94,23.99,29.31,0,13.4,30.0,52.9,1
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
154,118.71,3.96,1376.7,70.9,1.34,62.17,88.56,2,17.3,23.0,36.9,0
120,102.67,7.07,1094.1,190.8,2.24,59.32,69.21,0,1.9,39.8,33.6,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
194,60.51,5.72,1396.8,52.7,1.22,24.76,42.42,0,5.3,15.4,49.1,0
107,98.0,5.6,1322.5,171.5,1.18,54.06,82.37,2,29.2,11.3,21.3,0
140,116.62,6.7,1454.1,119.4,1.05,65.88,78.99,0,18.8,12.8,65.5,1
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
9,93.73,4.55,591.3,153.6,0.73,46.67,84.28,2,24.0,25.8,58.2,0
227,86.1016633110989,6.968929255664932,626.7064460615996,95.93066425217226,0.8964657076119261,43.54806618152011,64.7556345394567,0,26.89937650203502,34.826923264382394,33.230561148168476,0
8,84.1,3.53,1405.4,125.5,1.4,37.84,57.36,0,25.8,20.6,39.3,0
181,40.21,8.03,1480.0,131.4,2.04,18.83,28.84,0,11.6,24.1,55.9,1
154,118.71,3.96,1376.7,70.9,1.34,62.17,88.56,2,17.3,23.0,36.9,0
33,115.4,6.7,601.1,129.8,0.85,48.94,70.32,1,9.1,14.5,64.8,1
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
159,95.54,7.24,1120.3,168.3,1.98,38.77,74.3,0,26.9,36.4,43.8,0
88,109.85,5.36,1450.4,165.4,0.7,65.72,67.0,2,10.9,16.8,34.2,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
70,99.5,8.76,512.2,76.0,1.25,45.7,80.45,2,17.9,11.1,22.2,1
66,42.68,8.03,785.7,86.9,0.81,19.11,30.63,1,27.2,32.4,48.3,0
211,44.56749256133016,4.202581847438563,1412.7633929162598,104.20233129819053,1.6662921616583906,23.352864583103436,37.479154268883605,0,19.457043632839586,26.287227156812822,47.68799600328227,0
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
116,102.33,6.16,876.5,174.6,1.09,42.8,77.56,1,25.9,37.8,52.6,0
93,80.51,5.84,688.1,86.4,1.29,40.46,64.96,1,2.7,17.8,43.6,1
162,87.02,6.48,636.4,87.3,0.99,40.64,68.48,0,28.6,36.4,31.7,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
90,40.76,3.7,955.7,98.6,1.94,23.99,29.31,0,13.4,30.0,52.9,1
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
205,66.97696581710338,7.407581436776523,619.2124616126703,101.9412364040216,1.9539571793952097,37.64809516961298,46.4272060374209,0,22.325184398276463,36.49093935654672,21.423852710220874,0
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
17,77.23,8.35,828.7,91.5,1.3,39.66,62.1,0,24.5,33.7,42.4,0
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
211,44.56749256133016,4.202581847438563,1412.7633929162598,104.20233129819053,1.6662921616583906,23.352864583103436,37.479154268883605,0,19.457043632839586,26.287227156812822,47.68799600328227,0
180,60.7,4.27,959.1,154.1,1.17,35.97,39.4,2,10.9,35.3,50.4,1
90,40.76,3.7,955.7,98.6,1.94,23.99,29.31,0,13.4,30.0,52.9,1
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
67,102.2,8.07,1368.6,74.1,0.86,43.14,76.03,2,23.2,29.8,20.8,0
192,111.04,5.92,681.9,125.9,1.04,52.1,72.28,1,23.5,10.9,39.2,0
113,102.73,9.76,1366.1,111.8,1.32,52.12,86.83,1,2.8,21.7,78.8,1
0,63.71,7.67,603.1,75.3,1.91,27.84,52.72,1,17.4,16.6,26.2,1
57,47.64,8.02,968.7,104.5,1.44,22.89,35.61,2,20.3,16.8,74.2,0
153,74.05,4.56,1060.9,100.2,2.33,39.69,60.54,0,28.0,36.3,40.6,0
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
9,93.73,4.55,591.3,153.6,0.73,46.67,84.28,2,24.0,25.8,58.2,0
58,34.07,7.21,556.3,146.9,1.63,16.9,21.1,1,13.3,36.7,74.6,1
202,30.671729640626104,9.068134878651033,546.6485925114862,63.20864067723264,1.77180039134669,12.781059762909674,25.405934065854062,0,11.75598374406057,21.432003612430986,37.120653320741084,0
40,40.98,9.61,584.8,53.0,0.53,20.81,35.27,1,12.7,35.8,62.0,0
104,111.68,8.22,1184.7,59.5,1.34,66.89,90.76,0,14.2,25.6,76.8,0
132,40.79,3.59,1496.6,149.8,2.47,16.98,27.27,0,4.9,11.6,26.7,1
121,110.65,8.14,880.9,77.2,1.47,65.41,71.69,2,3.5,30.1,70.8,1
192,111.04,5.92,681.9,125.9,1.04,52.1,72.28,1,23.5,10.9,39.2,0
144,55.64,6.09,1118.1,84.8,0.91,25.23,45.78,1,4.2,20.3,59.6,1
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
168,33.67,4.77,1404.2,101.3,1.63,13.51,22.02,2,7.0,30.6,38.7,1
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
67,102.2,8.07,1368.6,74.1,0.86,43.14,76.03,2,23.2,29.8,20.8,0
196,95.34,9.08,1167.6,189.8,2.33,56.7,69.53,2,18.5,22.1,63.5,1
138,62.73,6.58,950.5,115.9,0.74,31.12,39.0,0,11.9,13.2,72.3,1
55,112.97,7.12,992.6,69.1,0.88,53.11,82.37,1,8.2,21.6,57.9,0
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
75,95.61,6.76,1493.0,197.4,0.81,46.42,60.38,1,13.3,39.1,42.3,1
25,100.67,5.09,1049.5,105.3,2.34,49.82,79.69,1,23.8,16.0,64.0,0
114,87.01,8.93,545.2,102.3,1.6,45.12,64.01,1,7.7,14.9,33.6,1
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
198,109.84,8.38,692.3,154.5,2.4,60.4,86.24,2,6.9,25.3,79.8,1
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
70,99.5,8.76,512.2,76.0,1.25,45.7,80.45,2,17.9,11.1,22.2,1
153,74.05,4.56,1060.9,100.2,2.33,39.69,60.54,0,28.0,36.3,40.6,0
39,69.61,4.65,581.3,106.6,1.76,32.23,45.64,1,4.5,28.4,29.9,1
132,40.79,3.59,1496.6,149.8,2.47,16.98,27.27,0,4.9,11.6,26.7,1
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
205,66.97696581710338,7.407581436776523,619.2124616126703,101.9412364040216,1.9539571793952097,37.64809516961298,46.4272060374209,0,22.325184398276463,36.49093935654672,21.423852710220874,0
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
22,56.29,4.11,591.2,105.6,1.17,32.92,41.07,0,19.1,19.7,23.8,1
105,52.44,9.84,662.6,198.5,2.29,22.8,45.17,0,11.5,28.5,78.0,1
83,35.72,4.11,1127.6,150.3,0.71,20.57,21.54,0,6.9,22.7,53.7,1
142,74.75,4.63,728.6,162.1,1.8,40.04,64.32,0,16.0,24.7,21.1,1
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
135,59.09,3.76,1444.8,181.6,1.04,24.54,46.98,2,17.0,18.1,67.6,1
40,40.98,9.61,584.8,53.0,0.53,20.81,35.27,1,12.7,35.8,62.0,0
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
45,89.63,9.53,1447.2,183.6,1.33,46.89,70.62,2,16.1,29.8,67.0,1
155,51.78,7.68,903.5,169.1,1.27,28.51,44.64,0,14.4,14.8,43.4,1
218,96.53456497688406,6.665657478112506,865.4632751352613,155.4127230907994,1.1384877033806513,42.07499338754645,73.99038145588158,0,25.57674864412899,36.853335314949184,50.24488297865408,0
67,102.2,8.07,1368.6,74.1,0.86,43.14,76.03,2,23.2,29.8,20.8,0
121,110.65,8.14,880.9,77.2,1.47,65.41,71.69,2,3.5,30.1,70.8,1
14,46.36,8.13,1131.8,181.0,2.24,25.09,37.46,1,27.5,17.5,32.6,0
226,101.17251792333414,7.465742683484602,1357.3221610156438,97.92779863506064,0.9382843486983512,45.811453399331235,77.58100865858609,2,24.667831538094084,25.274186090876572,20.922319294841174,0
164,38.13,9.62,850.6,55.0,1.08,16.48,31.26,1,20.0,19.3,25.6,0
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
194,60.51,5.72,1396.8,52.7,1.22,24.76,42.42,0,5.3,15.4,49.1,0
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
26,47.97,9.82,941.5,119.4,1.19,27.46,34.5,0,19.4,11.9,38.0,1
39,69.61,4.65,581.3,106.6,1.76,32.23,45.64,1,4.5,28.4,29.9,1
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
188,77.67,8.38,628.0,119.3,0.99,35.74,69.2,0,8.9,14.1,78.1,1
163,78.22,7.05,514.5,161.6,1.28,42.92,61.75,0,24.8,29.7,31.2,0
225,89.48374327409333,8.168850758582828,650.0889838149557,151.33245766979127,0.9664012479009256,37.7073551450699,73.2940272511428,0,23.172894435115225,26.028632375920846,32.24900674619853,0
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
233,65.79348860656924,7.7783162899583855,1127.255772285979,175.98159200277695,2.1372609386395283,30.495655228504823,52.01733469430684,0,27.26290985839891,24.968339460434294,37.02568264322032,0
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
66,42.68,8.03,785.7,86.9,0.81,19.11,30.63,1,27.2,32.4,48.3,0
33,115.4,6.7,601.1,129.8,0.85,48.94,70.32,1,9.1,14.5,64.8,1
184,53.21,8.28,1133.4,77.2,1.96,22.37,42.41,2,6.4,21.6,64.0,1
176,92.18,8.99,647.1,84.4,1.69,51.25,67.62,0,25.5,32.5,56.8,0
214,32.47595498593304,7.125486314542542,817.357978991011,57.691745573769566,2.3740549144368557,14.43667929180313,23.61059692014785,1,6.754221901638694,24.862385954521177,30.021285939713856,0
180,60.7,4.27,959.1,154.1,1.17,35.97,39.4,2,10.9,35.3,50.4,1
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
22,56.29,4.11,591.2,105.6,1.17,32.92,41.07,0,19.1,19.7,23.8,1
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
94,99.39,4.33,963.7,67.2,1.84,44.34,83.51,1,28.8,12.1,69.7,0
180,60.7,4.27,959.1,154.1,1.17,35.97,39.4,2,10.9,35.3,50.4,1
61,54.42,9.94,1149.2,198.0,1.41,32.48,45.67,2,0.5,13.2,23.4,1
168,33.67,4.77,1404.2,101.3,1.63,13.51,22.02,2,7.0,30.6,38.7,1
56,37.96,9.59,511.4,92.6,0.57,21.01,25.06,1,17.9,23.5,23.0,1
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
69,118.82,5.41,1463.2,92.8,2.39,54.35,81.69,0,19.4,13.2,22.7,1
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
56,37.96,9.59,511.4,92.6,0.57,21.01,25.06,1,17.9,23.5,23.0,1
137,93.27,8.07,747.3,172.5,2.33,46.54,75.0,2,15.0,31.8,40.4,1
167,46.79,9.38,937.5,181.5,1.09,23.46,40.83,2,15.2,28.4,36.6,1
134,114.86,3.8,1269.0,103.8,0.84,61.64,102.51,2,17.2,32.6,78.7,1
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
165,105.18,6.01,1089.9,135.5,1.21,59.28,67.26,0,3.7,32.3,41.4,1
84,57.99,7.26,1084.3,189.4,2.1,34.15,40.47,1,13.7,12.5,40.8,1
60,64.98,7.5,617.5,103.4,2.05,37.35,44.23,0,21.7,36.5,20.4,0
211,44.56749256133016,4.202581847438563,1412.7633929162598,104.20233129819053,1.6662921616583906,23.352864583103436,37.479154268883605,0,19.457043632839586,26.287227156812822,47.68799600328227,0
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
195,61.43,9.55,974.0,180.8,0.68,35.28,52.13,1,20.7,21.6,27.3,0
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
75,95.61,6.76,1493.0,197.4,0.81,46.42,60.38,1,13.3,39.1,42.3,1
37,38.79,3.66,1321.9,86.4,1.22,21.14,28.78,2,24.3,29.6,53.9,0
163,78.22,7.05,514.5,161.6,1.28,42.92,61.75,0,24.8,29.7,31.2,0
168,33.67,4.77,1404.2,101.3,1.63,13.51,22.02,2,7.0,30.6,38.7,1
196,95.34,9.08,1167.6,189.8,2.33,56.7,69.53,2,18.5,22.1,63.5,1
140,116.62,6.7,1454.1,119.4,1.05,65.88,78.99,0,18.8,12.8,65.5,1
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
57,47.64,8.02,968.7,104.5,1.44,22.89,35.61,2,20.3,16.8,74.2,0
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
29,34.18,7.6,617.1,87.9,1.4,19.34,24.71,0,27.2,18.0,49.8,0
189,51.77,8.74,651.9,192.1,2.14,28.04,38.11,1,12.9,29.9,71.4,1
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
24,71.05,5.22,557.6,142.7,1.57,41.84,51.58,2,17.8,28.9,66.0,1
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
154,118.71,3.96,1376.7,70.9,1.34,62.17,88.56,2,17.3,23.0,36.9,0
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
205,66.97696581710338,7.407581436776523,619.2124616126703,101.9412364040216,1.9539571793952097,37.64809516961298,46.4272060374209,0,22.325184398276463,36.49093935654672,21.423852710220874,0
184,53.21,8.28,1133.4,77.2,1.96,22.37,42.41,2,6.4,21.6,64.0,1
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
122,58.62,7.79,1469.9,60.0,2.29,33.56,50.5,2,6.8,19.5,45.7,0
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
117,46.79,4.63,1310.6,194.8,2.4,26.93,38.34,1,18.3,30.3,67.5,1
227,86.1016633110989,6.968929255664932,626.7064460615996,95.93066425217226,0.8964657076119261,43.54806618152011,64.7556345394567,0,26.89937650203502,34.826923264382394,33.230561148168476,0
